id_cliente,edad,sexo,ciudad,segmento_cliente,canal_adquisicion,cliente_premium,usa_cupon,dispositivo,visitas_sitio_mes,paginas_vistas,tiempo_promedio_sitio_min,compras_previas,dias_desde_ultima_compra,score_fidelizacion,carrito_abandonado_pct,monto_promedio_compra
11110,48.0,Mujer,La Serena,Bronce,Referido,Sí,Sí,Desktop,14,13,10.11,4,3,64.0,34.05,63163.53
11111,21.0,Hombre,Valparaíso,Bronce,Referido,No,Sí,Mobile,22,16,12.95,4,48,61.0,33.77,48246.26
11112,49.0,Mujer,Puerto Montt,Bronce,Google Ads,No,No,Mobile,16,17,7.75,3,64,40.0,27.85,42260.34
11113,28.0,Hombre,La Serena,Bronce,Instagram,No,Sí,Desktop,34,26,12.01,8,34,86.0,26.63,71922.29
11114,68.0,Hombre,Puerto Montt,Bronce,Orgánico,No,No,Mobile,21,10,4.17,3,65,71.0,37.15,19231.66
11115,47.0,Hombre,Temuco,Plata,Referido,No,Sí,Mobile,23,21,11.03,7,0,84.0,28.99,66212.75
11116,21.0,Mujer,Rancagua,Plata,Instagram,Sí,No,Mobile,23,11,10.32,5,18,82.0,42.24,48401.16
11117,67.0,Hombre,La Serena,Premium,Referido,No,No,Desktop,27,4,10.88,7,16,95.0,22.81,49446.54
11118,21.0,Mujer,Concepción,Plata,Referido,No,Sí,Mobile,8,8,7.18,3,47,66.0,39.7,27779.87
11119,27.0,Mujer,Puerto Montt,Plata,Orgánico,No,No,Desktop,21,12,5.47,7,44,74.0,35.6,37021.38
11120,44.0,Mujer,Temuco,Plata,Google Ads,No,Sí,Mobile,37,23,10.27,6,15,80.0,32.63,94345.0
11121,30.0,Mujer,Rancagua,Bronce,Email,No,No,Tablet,23,21,9.07,8,57,78.0,46.0,46804.46
11122,21.0,Hombre,Concepción,Bronce,Google Ads,No,Sí,Desktop,11,6,7.2,5,93,76.0,35.17,24807.67
11123,40.0,Hombre,Puerto Montt,Premium,Orgánico,Sí,No,Mobile,43,19,13.09,9,0,100.0,30.21,99639.36
11124,39.0,Mujer,Concepción,Bronce,Email,No,No,Mobile,18,18,4.02,7,70,64.0,44.9,42369.71
11125,64.0,Hombre,Concepción,Plata,Orgánico,No,Sí,Mobile,16,8,4.1,3,40,43.0,33.5,31434.62
11126,54.0,Mujer,La Serena,Bronce,Email,No,No,Desktop,19,11,9.36,3,78,66.0,30.21,25102.61
11127,,Mujer,Concepción,Plata,Google Ads,No,Sí,Mobile,31,25,17.47,10,25,94.0,34.82,72367.36
11128,45.0,Mujer,Concepción,Plata,Orgánico,Sí,No,Mobile,32,13,9.91,5,32,78.0,48.38,65804.51
11129,59.0,Mujer,Concepción,Plata,Instagram,Sí,No,Mobile,35,24,16.45,8,7,100.0,29.05,93155.05
11130,45.0,Hombre,Temuco,Bronce,Referido,Sí,No,Mobile,18,25,14.42,3,37,58.0,23.68,48268.09
11131,47.0,Hombre,Rancagua,Oro,Email,No,Sí,Mobile,29,24,8.34,5,45,87.0,34.13,56002.03
11132,69.0,Hombre,La Serena,Plata,Referido,Sí,No,Tablet,29,10,10.06,7,52,100.0,17.12,57896.11
11133,29.0,Hombre,Santiago,Plata,Referido,No,Sí,Desktop,26,24,10.27,8,73,78.0,45.68,70665.96
11134,63.0,Mujer,Puerto Montt,Plata,Email,No,No,Mobile,26,17,11.27,3,71,54.0,25.58,45799.53
11135,41.0,Hombre,La Serena,Bronce,Orgánico,No,Sí,Tablet,25,9,7.49,6,68,72.0,31.94,60225.85
11136,42.0,Mujer,Temuco,Oro,Google Ads,No,No,Mobile,25,12,10.2,5,68,89.0,29.23,62680.34
11137,67.0,Hombre,Puerto Montt,Premium,Google Ads,Sí,No,Mobile,41,28,22.42,6,24,100.0,36.06,95877.95
11138,56.0,Mujer,Temuco,Premium,Referido,No,No,Mobile,38,22,10.28,7,24,79.0,23.04,90540.49
11139,26.0,Mujer,Concepción,Premium,Google Ads,No,Sí,Desktop,37,16,15.49,9,0,100.0,43.22,113018.35
11140,46.0,Mujer,Concepción,Oro,Orgánico,No,No,Mobile,40,21,12.97,5,25,75.0,39.56,68066.66
11141,26.0,Mujer,Temuco,Plata,Referido,No,No,Desktop,17,9,5.76,8,50,88.0,24.73,48896.06
11142,32.0,Hombre,Puerto Montt,Bronce,Instagram,No,Sí,Mobile,14,11,7.33,3,53,41.0,27.68,39134.86
11143,66.0,Hombre,Rancagua,Premium,Instagram,No,Sí,Mobile,22,19,6.81,4,47,78.0,45.3,39826.17
11144,55.0,Mujer,Valparaíso,Oro,Orgánico,No,No,Tablet,40,18,6.83,5,58,71.0,31.95,44543.81
11145,53.0,Hombre,Rancagua,Bronce,Google Ads,No,Sí,Desktop,12,1,4.75,2,68,45.0,32.93,30840.75
11146,26.0,Hombre,Concepción,Premium,Email,No,Sí,Desktop,46,32,16.68,14,15,100.0,22.5,113812.66
11147,63.0,Hombre,Santiago,Plata,Email,No,No,Tablet,23,26,11.48,1,73,55.0,35.35,32434.7
11148,60.0,Mujer,Santiago,Bronce,Orgánico,No,Sí,Mobile,19,15,10.35,11,23,100.0,29.42,27472.44
11149,57.0,Hombre,Rancagua,Premium,Google Ads,Sí,No,Desktop,48,33,18.38,11,0,100.0,28.7,106502.14
11150,35.0,Mujer,Concepción,Plata,Google Ads,No,No,Mobile,23,21,11.58,8,55,82.0,51.18,41764.08
11151,20.0,Hombre,Concepción,Plata,Google Ads,No,Sí,Mobile,32,20,11.61,8,59,66.0,39.56,77012.24
11152,27.0,Hombre,Concepción,Plata,Referido,Sí,No,Desktop,25,24,15.99,9,13,94.0,36.21,77841.11
11153,39.0,Mujer,Antofagasta,Plata,Orgánico,Sí,Sí,Desktop,25,29,14.27,9,37,100.0,25.55,76821.69
11154,38.0,Mujer,Rancagua,Bronce,Referido,No,No,Mobile,22,16,7.64,6,21,83.0,43.59,39538.69
11155,56.0,Mujer,La Serena,Bronce,Email,No,Sí,Mobile,19,6,9.59,4,76,45.0,33.26,26908.2
11156,33.0,Hombre,Antofagasta,Oro,google ads,Sí,Sí,Mobile,39,26,16.54,10,0,100.0,47.26,98172.22
11157,44.0,Hombre,Temuco,Plata,Referido,No,Sí,Desktop,21,12,8.65,7,48,68.0,47.75,58609.47
11158,45.0,Hombre,Valparaíso,Oro,Google Ads,No,No,Mobile,25,9,10.29,7,35,75.0,37.36,48494.13
11159,46.0,Mujer,,Bronce,Instagram,No,Sí,Mobile,10,18,7.7,1,59,56.0,42.82,36347.73
11160,53.0,Mujer,La Serena,Plata,Referido,Sí,Sí,Desktop,29,23,10.31,6,56,90.0,21.34,68342.59
11161,70.0,Mujer,Santiago,Bronce,Google Ads,No,No,Mobile,18,2,5.6,8,23,100.0,39.54,49232.27
11162,64.0,Hombre,Antofagasta,Bronce,Email,No,Sí,Desktop,17,9,5.26,0,69,47.0,35.21,31638.7
11163,20.0,Mujer,Concepción,Plata,Orgánico,No,No,Mobile,15,20,4.99,6,31,63.0,41.24,40876.62
11164,47.0,Hombre,Rancagua,Plata,Google Ads,No,No,Mobile,18,13,7.82,1,80,62.0,40.84,32339.27
11165,52.0,Hombre,Concepción,Bronce,Instagram,Sí,No,Desktop,28,20,14.48,9,43,100.0,44.42,57542.67
11166,58.0,Hombre,Rancagua,Oro,Orgánico,No,Sí,Mobile,20,15,7.74,5,46,65.0,34.28,56194.33
11167,49.0,Hombre,Valparaíso,Plata,Email,No,No,Desktop,32,25,9.73,5,53,64.0,32.09,57790.71
11168,22.0,Otro,Santiago,Oro,Instagram,No,Sí,Mobile,27,15,,4,52,64.0,29.74,44782.98
11169,32.0,Mujer,Antofagasta,Bronce,Email,No,No,Tablet,5,3,2.02,6,33,85.0,33.67,10568.94
11170,37.0,Mujer,Valparaíso,Bronce,Instagram,No,No,Mobile,19,14,5.74,10,46,99.0,35.41,35301.74
11171,23.0,Mujer,Antofagasta,Plata,Orgánico,Sí,Sí,Desktop,26,9,8.73,4,38,80.0,21.48,83774.19
11172,32.0,Hombre,Valparaíso,Premium,Referido,No,No,Mobile,34,17,11.51,7,19,85.0,29.94,78278.59
11173,37.0,Hombre,Santiago,Plata,Google Ads,No,Sí,Mobile,18,16,11.02,2,64,45.0,49.02,29410.7
11174,42.0,Mujer,Concepción,Plata,Google Ads,No,Sí,Mobile,24,21,11.67,5,34,67.0,54.89,36050.27
11175,70.0,Mujer,Antofagasta,Bronce,Google Ads,No,No,Desktop,17,12,,8,0,100.0,25.67,42876.4
11176,52.0,Hombre,Valparaíso,Oro,Email,Sí,No,Tablet,27,31,14.34,6,41,92.0,23.74,94245.61
11177,22.0,Hombre,Rancagua,Plata,Orgánico,Sí,Sí,mobile,41,25,10.32,10,0,100.0,34.45,80595.14
11178,44.0,Mujer,Concepción,Plata,Instagram,No,Sí,Desktop,24,18,12.3,7,51,68.0,37.67,68407.51
11179,48.0,Mujer,Santiago,Oro,Instagram,Sí,No,Desktop,30,12,10.61,11,0,100.0,27.93,68405.53
11180,54.0,Mujer,Antofagasta,Bronce,Orgánico,No,Sí,Desktop,18,7,9.47,4,62,70.0,46.89,29015.35
11181,42.0,Hombre,Valparaíso,Bronce,Google Ads,No,Sí,Mobile,15,8,5.6,4,63,52.0,16.97,41037.37
11182,50.0,Hombre,Concepción,Oro,Orgánico,No,No,Desktop,28,26,3.69,5,84,61.0,40.71,41802.79
11183,55.0,Hombre,La Serena,Bronce,Instagram,No,Sí,Mobile,11,14,6.2,4,77,56.0,35.58,28107.38
11184,64.0,Hombre,Puerto Montt,Plata,Orgánico,No,No,Tablet,27,27,10.5,6,48,86.0,17.61,86174.77
11185,62.0,Hombre,La Serena,Plata,Orgánico,No,No,Tablet,18,8,9.27,7,0,87.0,38.17,48974.63
11186,,Hombre,Concepción,Bronce,Orgánico,No,No,Mobile,16,10,7.85,5,64,81.0,26.23,50488.48
11187,65.0,Mujer,Valparaíso,Oro,Orgánico,Sí,No,Desktop,33,31,11.56,4,31,80.0,18.42,67231.8
11188,44.0,Mujer,La Serena,Bronce,Orgánico,No,No,Mobile,18,11,5.01,2,73,45.0,41.47,19246.43
11189,33.0,Hombre,La Serena,Plata,Orgánico,No,Sí,Mobile,20,4,7.15,4,55,52.0,40.14,63610.31
11190,28.0,Mujer,Valparaíso,Plata,Google Ads,No,No,Mobile,20,17,7.81,2,49,58.0,16.75,40158.69
11191,58.0,Mujer,Rancagua,Bronce,Email,Sí,Sí,Mobile,13,10,6.29,8,24,87.0,51.44,70593.36
11192,66.0,Mujer,La Serena,Bronce,Google Ads,Sí,Sí,Mobile,32,26,15.22,9,37,90.0,19.79,73027.9
11193,38.0,Hombre,Antofagasta,Oro,Orgánico,No,Sí,Mobile,25,6,13.46,4,78,66.0,22.25,62257.63
11194,58.0,Mujer,Temuco,Bronce,Instagram,No,Sí,Desktop,11,13,1.67,6,80,81.0,38.69,33148.67
11195,70.0,Mujer,Concepción,Plata,Google Ads,Sí,Sí,Desktop,31,36,10.67,11,54,97.0,18.31,84103.08
11196,70.0,Mujer,La Serena,Plata,Google Ads,No,No,Mobile,16,12,5.04,8,46,67.0,17.17,21626.4
11197,57.0,Hombre,Puerto Montt,Plata,Google Ads,No,No,Desktop,27,9,7.51,4,81,68.0,33.77,43283.35
11198,26.0,Hombre,Valparaíso,Plata,Referido,No,No,Tablet,35,17,8.11,4,61,54.0,20.27,62461.28
11199,29.0,Hombre,La Serena,Oro,Instagram,No,No,Mobile,27,11,7.5,8,14,100.0,26.84,73878.54
11200,21.0,Hombre,Valparaíso,Plata,Orgánico,No,Sí,Mobile,32,12,11.83,5,57,74.0,42.03,68483.39
